POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;POTENZA_MASSIMA;TIPO_DATO
IT012E00491869;20200604;024500;+02;73,800;40,200;405.6;E
IT012E00491869;20200604;030000;+02;72,600;40,200;405.6;E
IT012E00491869;20200604;031500;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;033000;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;034500;+02;73,200;40,800;405.6;E
IT012E00491869;20200604;040000;+02;73,800;39,600;405.6;E
IT012E00491869;20200604;041500;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;043000;+02;72,600;39,000;405.6;E
IT012E00491869;20200604;044500;+02;75,000;40,200;405.6;E
IT012E00491869;20200604;050000;+02;73,200;40,800;405.6;E
IT012E00491869;20200604;051500;+02;72,600;39,600;405.6;E
IT012E00491869;20200604;053000;+02;72,600;39,600;405.6;E
IT012E00491869;20200604;054500;+02;72,000;39,000;405.6;E
IT012E00491869;20200604;060000;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;061500;+02;72,600;39,000;405.6;E
IT012E00491869;20200604;063000;+02;72,600;40,800;405.6;E
IT012E00491869;20200604;064500;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;070000;+02;72,600;39,000;405.6;E
IT012E00491869;20200604;071500;+02;72,600;40,200;405.6;E
IT012E00491869;20200604;073000;+02;72,600;40,800;405.6;E
IT012E00491869;20200604;074500;+02;73,800;40,200;405.6;E
IT012E00491869;20200604;080000;+02;73,200;39,000;405.6;E
IT012E00491869;20200604;081500;+02;74,400;40,800;405.6;E
IT012E00491869;20200604;083000;+02;73,200;40,200;405.6;E
IT012E00491869;20200604;084500;+02;73,800;40,200;405.6;E
IT012E00491869;20200604;090000;+02;75,600;42,600;405.6;E
IT012E00491869;20200604;091500;+02;76,200;43,200;405.6;E
IT012E00491869;20200604;093000;+02;78,000;44,400;405.6;E
IT012E00491869;20200604;094500;+02;77,400;43,200;405.6;E
IT012E00491869;20200604;100000;+02;78,000;42,600;405.6;E
IT012E00491869;20200604;101500;+02;78,000;42,600;405.6;E
IT012E00491869;20200604;103000;+02;78,600;43,200;405.6;E
IT012E00491869;20200604;104500;+02;80,400;42,000;405.6;E
IT012E00491869;20200604;110000;+02;79,800;42,600;405.6;E
IT012E00491869;20200604;111500;+02;79,200;43,200;405.6;E
IT012E00491869;20200604;113000;+02;78,600;43,800;405.6;E
IT012E00491869;20200604;114500;+02;79,800;43,800;405.6;E
IT012E00491869;20200604;120000;+02;79,200;43,800;405.6;E
IT012E00491869;20200604;121500;+02;79,200;44,400;405.6;E
IT012E00491869;20200604;123000;+02;79,800;44,400;405.6;E
IT012E00491869;20200604;124500;+02;79,800;43,800;405.6;E
IT012E00491869;20200604;130000;+02;79,200;44,400;405.6;E
IT012E00491869;20200604;131500;+02;78,600;43,800;405.6;E
IT012E00491869;20200604;133000;+02;79,200;42,600;405.6;E
IT012E00491869;20200604;134500;+02;79,200;41,400;405.6;E
IT012E00491869;20200604;140000;+02;79,200;44,400;405.6;E
IT012E00491869;20200604;141500;+02;79,800;43,800;405.6;E
IT012E00491869;20200604;143000;+02;80,400;44,400;405.6;E
IT012E00491869;20200604;144500;+02;79,800;44,400;405.6;E
IT012E00491869;20200604;150000;+02;79,200;44,400;405.6;E
IT012E00491869;20200604;151500;+02;79,800;44,400;405.6;E
IT012E00491869;20200604;153000;+02;80,400;44,400;405.6;E
IT012E00491869;20200604;154500;+02;79,800;44,400;405.6;E
IT012E00491869;20200604;160000;+02;79,800;44,400;405.6;E
IT012E00491869;20200604;161500;+02;78,600;44,400;405.6;E
IT012E00491869;20200604;163000;+02;78,600;45,000;405.6;E
IT012E00491869;20200604;164500;+02;77,400;43,800;405.6;E
IT012E00491869;20200604;170000;+02;78,000;44,400;405.6;E
IT012E00491869;20200604;171500;+02;76,800;43,200;405.6;E
IT012E00491869;20200604;173000;+02;77,400;43,200;405.6;E
IT012E00491869;20200604;174500;+02;76,800;43,200;405.6;E
IT012E00491869;20200604;180000;+02;75,600;42,000;405.6;E
IT012E00491869;20200604;181500;+02;75,600;42,000;405.6;E
IT012E00491869;20200604;183000;+02;75,600;41,400;405.6;E
IT012E00491869;20200604;184500;+02;75,000;42,000;405.6;E
IT012E00491869;20200604;190000;+02;76,200;41,400;405.6;E
IT012E00491869;20200604;191500;+02;74,400;40,800;405.6;E
IT012E00491869;20200604;193000;+02;75,600;42,600;405.6;E
IT012E00491869;20200604;194500;+02;75,600;40,800;405.6;E
IT012E00491869;20200604;200000;+02;75,600;42,000;405.6;E
IT012E00491869;20200604;201500;+02;76,800;43,800;405.6;E
IT012E00491869;20200604;203000;+02;75,000;43,200;405.6;E
IT012E00491869;20200604;204500;+02;75,000;43,800;405.6;E
IT012E00491869;20200604;210000;+02;75,000;43,200;405.6;E
IT012E00491869;20200604;211500;+02;74,400;43,200;405.6;E
IT012E00491869;20200604;213000;+02;75,600;43,200;405.6;E
IT012E00491869;20200604;214500;+02;74,400;42,000;405.6;E
IT012E00491869;20200604;220000;+02;73,800;40,800;405.6;E
IT012E00491869;20200604;221500;+02;74,400;40,800;405.6;E
IT012E00491869;20200604;223000;+02;75,600;42,000;405.6;E
IT012E00491869;20200604;224500;+02;76,800;42,000;405.6;E
IT012E00491869;20200604;230000;+02;75,000;43,200;405.6;E
IT012E00491869;20200604;231500;+02;75,000;42,000;405.6;E
IT012E00491869;20200604;233000;+02;74,400;41,400;405.6;E
IT012E00491869;20200604;234500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;000000;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;001500;+02;64,800;33,600;405.6;E
IT012E00491869;20200605;003000;+02;72,000;39,600;405.6;E
IT012E00491869;20200605;004500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;010000;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;011500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;013000;+02;73,800;42,000;405.6;E
IT012E00491869;20200605;014500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;020000;+02;73,800;42,000;405.6;E
IT012E00491869;20200605;021500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;023000;+02;63,000;32,400;405.6;E
IT012E00491869;20200605;024500;+02;73,200;42,000;405.6;E
IT012E00491869;20200605;030000;+02;73,200;42,000;405.6;E
IT012E00491869;20200605;031500;+02;73,800;42,000;405.6;E
IT012E00491869;20200605;033000;+02;73,800;41,400;405.6;E
IT012E00491869;20200605;034500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;040000;+02;73,200;41,400;405.6;E
IT012E00491869;20200605;041500;+02;74,400;42,000;405.6;E
IT012E00491869;20200605;043000;+02;70,800;39,000;405.6;E
IT012E00491869;20200605;044500;+02;65,400;32,400;405.6;E
IT012E00491869;20200605;050000;+02;72,600;39,600;405.6;E
IT012E00491869;20200605;051500;+02;73,200;42,000;405.6;E
IT012E00491869;20200605;053000;+02;73,200;41,400;405.6;E
IT012E00491869;20200605;054500;+02;73,200;40,800;405.6;E
IT012E00491869;20200605;060000;+02;73,800;41,400;405.6;E
IT012E00491869;20200605;061500;+02;73,200;40,200;405.6;E
IT012E00491869;20200605;063000;+02;73,800;40,800;405.6;E
IT012E00491869;20200605;064500;+02;73,800;40,800;405.6;E
IT012E00491869;20200605;070000;+02;75,000;42,000;405.6;E
IT012E00491869;20200605;071500;+02;74,400;42,600;405.6;E
IT012E00491869;20200605;073000;+02;73,200;39,000;405.6;E
IT012E00491869;20200605;074500;+02;64,200;31,200;405.6;E
IT012E00491869;20200605;080000;+02;67,200;35,400;405.6;E
IT012E00491869;20200605;081500;+02;63,000;32,400;405.6;E
IT012E00491869;20200605;083000;+02;75,000;41,400;405.6;E
IT012E00491869;20200605;084500;+02;66,000;33,000;405.6;E
IT012E00491869;20200605;090000;+02;75,600;40,800;405.6;E
IT012E00491869;20200605;091500;+02;76,800;42,600;405.6;E
IT012E00491869;20200605;093000;+02;75,000;40,800;405.6;E
IT012E00491869;20200605;094500;+02;76,800;41,400;405.6;E
IT012E00491869;20200605;100000;+02;78,000;42,600;405.6;E
IT012E00491869;20200605;101500;+02;79,200;43,200;405.6;E
IT012E00491869;20200605;103000;+02;78,600;42,600;405.6;E
IT012E00491869;20200605;104500;+02;80,400;43,200;405.6;E
